ProjectStatusDate,StatusDetail,ProjectName,VerseCount
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 131,3
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 132,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 133,3
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 134,3
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 135,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 136,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 137,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 138,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 139: 1-12,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 139: 13-24,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 140,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 141,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 142,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 143,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 144,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 145,21
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 146,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 147,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 148,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 149,9
"Jun 26, 2026, 12:00:00 AM",Checker [HE2>EBT],Psalm 150,6
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 1:20-33,14
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 1:1-19,19
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 2:1-11,11
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 2:12-22,11
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 3:19-35,17
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 3:1-18,18
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 4,27
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 5,23
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 6:20-35,16
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 6:1-19,19
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 7,27
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 8,36
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 9,18
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 10,32
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 11,31
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 12,28
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 13,25
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 14,35
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 15,33
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 16,33
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 17,28
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 18,24
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 19,29
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 20,30
"Jun 26, 2026, 12:00:00 AM",Complete,Proverbs 21,31
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 22,29
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 23,35
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 24,34
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 25,28
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 26,28
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 27,27
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 28,28
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 29,27
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 30,33
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Proverbs 31,31
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Ecclesiastes 1:12-18,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Ecclesiastes 1:6-11,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Ecclesiastes 1:1-5,5
"Jun 26, 2026, 12:00:00 AM",Consultant,Ecclesiastes 2:10-16,7
"Jun 26, 2026, 12:00:00 AM",Second Review,Ecclesiastes 2:1-9,9
"Jun 26, 2026, 12:00:00 AM",Consultant,Ecclesiastes 2:17-26,10
"Jun 26, 2026, 12:00:00 AM",Consultant,Ecclesiastes 3:18-22,5
"Jun 26, 2026, 12:00:00 AM",Consultant,Ecclesiastes 3:1-8,8
"Jun 26, 2026, 12:00:00 AM",Consultant,Ecclesiastes 3:9-17,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Ecclesiastes 4:1-8,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Ecclesiastes 4:9-16,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Ecclesiastes 5:11-20,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Ecclesiastes 5:1-10,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Ecclesiastes 6:1-12,12
"Jun 26, 2026, 12:00:00 AM",STACK,Ecclesiastes 7:21-29,9
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Ecclesiastes 7:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Ecclesiastes 7:11-20,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Ecclesiastes 8,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Ecclesiastes 9,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Ecclesiastes 10,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Ecclesiastes 11,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Ecclesiastes 12,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 1,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 2,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 3,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 4,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 5,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 6,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 7,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Song of Solomon 8,14
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 1:17-24,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 1:25-31,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 1:9-16,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 1:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 2:6-11,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 2:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 2:12-17,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 2:18-22,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 3:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 3:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 3:16-23,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 3:24-26,3
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 3:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 4:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 2,Isaiah 5:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 2,Isaiah 5:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 2,Isaiah 5:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 6:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 6:8-13,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 7:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 7:9-16,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 7:17-25,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 8:12-22,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 8:1-11,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 9:11-21,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 9:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 10:1-11,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 10:23-34,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 10:12-22,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 11:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Isaiah 11:9-16,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 12:1-6,6
"Jun 26, 2026, 12:00:00 AM",Second Review,Isaiah 13:12-22,11
"Jun 26, 2026, 12:00:00 AM",Second Review,Isaiah 13:1-11,11
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 14:11-21,11
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 14:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 14:22-32,11
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 15:1-9,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 16:14-14,1
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 16:1-7,7
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 16:8-13,6
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 17:8-14,7
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 17:1-7,7
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 18:1-7,7
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 19:9-16,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 19:1-8,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 19:17-25,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Isaiah 20:1-6,6
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 21:1-9,9
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 21:10-17,8
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 22:17-25,9
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 22:1-8,8
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 22:9-16,8
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 23:1-9,9
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 23:10-18,9
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 24:9-16,8
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 24:17-23,7
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 24:1-8,8
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Isaiah 25:7-12,6
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 25:1-6,6
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 26:11-21,11
"Jun 26, 2026, 12:00:00 AM",First Review,Isaiah 26:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 27:1-6,6
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 27:7-13,7
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 28:21-29,9
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 28:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 28:11-20,10
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 29:9-16,8
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 29:17-24,8
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 29:1-8,8
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 30:12-22,11
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 30:1-11,11
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 30:23-33,11
"Jun 26, 2026, 12:00:00 AM",STACK,Isaiah 31:1-9,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 32,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 33,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 34,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 35,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 36,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 37,38
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 38,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 39,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 40,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 41,29
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 42,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 43,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 44,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 45,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 46,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 47,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 48,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 49,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 50,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 51,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 52,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 53,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 54,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 55,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 56,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 57,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 58,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 59,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 60,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 61,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 62,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 63,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 64,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 65,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Isaiah 66,24
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 1:11-19,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 1:1-10,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 2:21-30,10
"Jun 26, 2026, 12:00:00 AM",Checker [HE2>EBT],Jeremiah 2:1-10,10
"Jun 26, 2026, 12:00:00 AM",First Review,Jeremiah 2:11-20,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 2:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Jeremiah 3:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Jeremiah 3:21-25,5
"Jun 26, 2026, 12:00:00 AM",Holding,Jeremiah 3:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Jeremiah 3:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Jeremiah 3:11-15,5
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 4:21-31,11
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 4:1-10,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 4:11-20,10
"Jun 26, 2026, 12:00:00 AM",First Review,Jeremiah 5:11-20,10
"Jun 26, 2026, 12:00:00 AM",First Review,Jeremiah 5:21-31,11
"Jun 26, 2026, 12:00:00 AM",First Review,Jeremiah 5:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Jeremiah 6:21-30,10
"Jun 26, 2026, 12:00:00 AM",First Review,Jeremiah 6:1-10,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Jeremiah 6:11-20,10
"Jun 26, 2026, 12:00:00 AM",Consultant,Jeremiah 7:1-10,10
"Jun 26, 2026, 12:00:00 AM",Consultant,Jeremiah 7:30-34,5
"Jun 26, 2026, 12:00:00 AM",Consultant,Jeremiah 7:21-29,9
"Jun 26, 2026, 12:00:00 AM",Consultant,Jeremiah 7:11-20,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 8,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 9,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 10,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 11,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 12,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 13,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 14,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 15,21
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 16:1-7,7
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 16:16-21,6
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 16:8-15,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 17,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 18,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 19,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 20,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 21,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 22,30
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 23,40
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 24,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 25,38
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 26,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 27,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 28,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 29,32
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 30,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 31,40
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 32,44
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 33,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 34,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 35,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 36,32
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 37,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 38,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 39,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 40,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 41,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 42,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 43,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 44,30
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 45,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 46,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 47,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 48,47
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 49,39
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 50,46
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:31-40,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:11-20,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:41-50,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:51-64,14
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Jeremiah 51:21-30,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Jeremiah 52,34
"Jun 26, 2026, 12:00:00 AM",Not Started,Lamentations 1,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Lamentations 2,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Lamentations 3,66
"Jun 26, 2026, 12:00:00 AM",Not Started,Lamentations 4,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Lamentations 5,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 1,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 2,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 3,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 4,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 5,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 6,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 7,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 8,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 9,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 10,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 11,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 12,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 13,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 14,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 15,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 16,63
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 17,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 18,32
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 19,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 20,49
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 21,32
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 22,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 23,49
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 24,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 25,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 26,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 27,36
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 28,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 29,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 30,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 31,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 32,32
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 33,33
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 34,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 35,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 36,38
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 37,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 38,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 39,29
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 40,49
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 41,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 42,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 43,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 44,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 45,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 46,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 47,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezekiel 48,35
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 1,21
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 2,49
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 3,30
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 4,37
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 5,31
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 6,28
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 7,28
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 8,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 9,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 10,21
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 11,45
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Daniel 12,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 1,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 2,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 3,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 4,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 5,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 6,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 7,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 8,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 9,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 10,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 11,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 12,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 13,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Hosea 14,9
"Jun 26, 2026, 12:00:00 AM",Polish 2nd Language,Joel 1,20
"Jun 26, 2026, 12:00:00 AM",Polish 2nd Language,Joel 2,32
